filename,spectral_centroid,rmse,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,label
cough,(137).wav,1008.2420712798898,0.050673123065665404,1548.9194123641305,0.07314210500776397,-483.0017150396158,140.8639057860772,42.46582148801296,-22.04582387199926,-41.5705596716181,-31.755461391333714,-11.99812316343592,6.502268805822949,21.02175368826437,14.587974031124425,-3.6029337241290116,-6.944390166560237,-8.5752088686277,cough
cough,(138).wav,3412.2184282676076,0.017292001537569962,6696.9506412572255,0.14333736000722544,-408.0937944888015,22.316649620556387,-1.878668612491192,-12.228143381744381,-3.674274396560051,2.830361978377798,-6.373130051624017,-9.596275208261641,-17.745567493603513,-3.508024569325382,-21.611387567132446,-0.7944691957378507,-1.3772234213905272,cough
cough,(139).wav,2477.2638679706106,0.02344506389557923,4785.100930274566,0.11471504696531792,-373.3394561728466,60.02760531757764,-4.414322544907391,-2.206918667256021,-0.6370714744159597,3.1666155127349023,-14.88907725048636,-9.193199741725127,-3.9646501034732795,5.670455053820594,-19.05263132359551,-9.905498226370034,0.26101681212654254,cough
cough,(14).wav,2520.470942382581,0.022288957202932298,4311.551706414473,0.21630573830409358,-423.0738325675349,53.035906561238754,-14.548930658452125,48.10788042051533,11.995911280696866,-8.26171217633059,-17.341322467290965,-15.427834515854514,-2.967094651313975,11.10607084619164,-26.055840507898854,-15.598443249799086,-1.5121584872386995,cough
cough,(140).wav,1334.2621286095277,0.06026698286830034,2309.467152501806,0.07524611632947976,-414.66276991755984,110.05617244334977,23.594469087207443,-24.652445855743895,-29.779467894921737,-23.271073654120617,-24.694686724938684,-15.937056064102492,-5.963375931945558,6.684046990080137,0.6321250711172202,1.61348388190062,3.928216249376849,cough
cough,(141).wav,2491.7907471565577,0.02031018146878407,4992.342451679913,0.11911522308526011,-406.16227102287564,53.33986937300659,-38.487560942197995,1.0559593149686095,-6.876032396481114,-14.523546807742184,-2.4066704971052184,-7.176602226497682,-12.232815505931976,6.911069835982857,-30.543932722262834,-16.57553909536387,-4.884797069197477,cough
cough,(142).wav,2092.8364613378503,0.04216646937382442,4366.883805997109,0.07674765173410404,-370.6940545866426,63.077620144414716,8.565406147998825,-8.883223636847609,-23.203530440462735,-14.39493336108164,-31.652556629909604,-8.970480562975979,14.953226938280734,4.9870589692214295,-20.68320951794973,-2.7908933503914373,0.3814970914353736,cough
cough,(143).wav,2511.910373418054,0.015339594798541297,5089.013671875,0.106201171875,-391.19480662042776,96.14148565877869,26.095900702585748,-8.564475176548301,-16.400102200928288,-1.393596171626521,-22.681033942149636,-0.8775957717946121,3.4910167729361024,3.466111808041992,-7.4056902080838665,3.0943106393965905,0.08512494338118888,cough
cough,(144).wav,2835.977442545932,0.1370592142213056,6465.34423828125,0.12779017857142858,-173.93303430942618,59.945570794370724,25.3127506716449,28.476560787197673,32.382435417148635,3.9601867212213664,-10.621956190973847,-27.129708008824377,-13.369847862590102,11.282473362247092,-30.13612170966234,-10.549154395579702,12.150236599726991,cough
cough,(145).wav,2810.2533831429346,0.014124898101452395,5473.822526871019,0.1748357882165605,-362.5256562584729,52.62077264748945,-43.06520116576292,-4.70570750380991,-6.95134031582477,1.791005867777491,-13.42924784712189,8.877099370984007,4.096270432496704,-1.9375004127835496,-19.72737332844713,-0.8969291431049949,11.814508011825861,cough
cough,(146).wav,2224.7154728276505,0.008337631116800186,4243.036770682804,0.13795497651734104,-390.1159455323473,90.6570312210942,-44.2561489079017,-29.700771341908073,-31.380531628388898,-7.037461624106784,-13.576536145964713,-5.9876649927869785,-4.277355602531834,8.577071330590826,-13.211342646255316,-2.805895631055186,-2.846444450540432,cough
cough,(147).wav,2895.2327983605937,0.008038699570887766,5994.258743903541,0.16304642341040462,-408.26687645457673,52.43064375795022,-29.405365998175284,-24.234631769396568,-9.2645064928658,10.849382298222602,11.972307878099565,11.17804064250386,1.7685974870662193,12.344948926848575,-8.194872208209505,2.8085600168948868,-1.774724368687571,cough
cough,(148).wav,1943.4526811025626,0.009928092179989006,3447.552948880058,0.1147545610549133,-395.8433013715787,97.37775527160667,-51.58117119622884,-30.34727262201977,-41.33871361175837,-17.645153295051124,-1.094720343910808,13.299452459330798,-11.212822684878212,8.237926182122138,-7.310584770259075,-1.8398436277333154,-11.953741574488921,cough
cough,(149).wav,2377.3918165638233,0.010229022775049362,4909.4458431177745,0.12423794255780347,-427.6492362056537,63.088737134076496,0.48107349651767345,24.12516700187696,-26.596572725030203,-16.26205181388567,-0.0031984427562545695,23.729604824024683,-6.661040861513693,-10.847295231555035,-14.634377225928269,-0.29888417912249976,-0.4155858669965572,cough
cough,(15).wav,2584.3108061912712,0.020048866936272985,3720.8960899939902,0.2235420422676282,-473.2077872180669,15.332137639896628,-79.43813865747175,54.869726219945555,7.5876350699184485,-19.09612249352916,-16.44873809652786,-16.04530723569317,-13.209872569918701,14.041592283029386,-16.726550635404788,-1.0382101849365981,3.7160495197994927,cough
cough,(150).wav,2420.5248462390637,0.010991663622083337,4895.0073947796245,0.13420113800578035,-461.0807826817823,79.74992401238096,-6.6426235563647795,-43.3366776158622,-5.046496315276561,-20.593292938080435,-0.23441698989081633,21.042194191491365,14.458248700220677,-6.067751658926766,-11.141311183503428,-1.1530906979661428,3.9367229739710745,cough
cough,(151).wav,3143.3147811500194,0.00985004060283846,6220.295142024927,0.18431347091763006,-413.19434200937206,39.63008908745117,-36.24363007779295,-31.978937191429385,3.6812102068659738,-1.9804672981010838,-16.832638193387712,-1.4394520177604406,18.182244930882913,12.5623445303712,-1.7217020850153497,-9.238001610750805,-17.302813865550693,cough
cough,(152).wav,2790.70907983245,0.008210479169405708,5706.672236271676,0.1552621477601156,-375.41553351986056,68.65564558407249,-22.85768183798443,-13.526375884888292,-16.83093647270353,-15.512619484211323,-14.497025406164823,1.2537595887765276,16.37404101613804,15.871628699672765,-10.768826097588411,6.669137813029366,6.1662991219751015,cough
cough,(153).wav,2489.2069296048066,0.006993701036107035,4909.010200279986,0.1536477149566474,-540.6835846799906,58.34643235319043,-18.174921877460733,-36.00250478208576,-4.192600830210658,0.05661533685376146,-9.581629379456611,15.666451475066248,-2.4730133248963195,20.203727656938824,19.141904341622396,22.47456161948121,-6.725149008352637,cough
cough,(154).wav,2060.563548579669,0.011967569620324353,3594.551289288295,0.13208148934248554,-383.6744056624965,100.45192311963822,-46.56332695484176,-22.174090501466026,8.396386718187854,-10.823430292574983,-24.681794141039482,-10.842995988779716,-7.182701866061728,0.8695708231463956,1.990089224562999,5.360025763872042,-1.2049103590050045,cough
cough,(155).wav,2318.568553600852,0.01117274202709873,4086.95216537211,0.13487852239884393,-396.9890023362853,75.68864475704478,-43.14551452869423,-20.97948655714868,-3.453757020724234,-17.457104089576926,-14.190468084721722,3.510936153217573,12.689975285297805,23.362107851119884,-4.3406696912877765,-10.533680918770973,-4.172986704245951,cough
cough,(156).wav,2394.435383923475,0.009514977225482365,4471.749260522038,0.1528150966401734,-430.0315564190326,80.50948901027286,-32.15187368082714,-25.47974935265167,13.612790166767365,2.8298980392196484,-9.90980090641462,-3.0668092688967867,-1.7562181858644155,-5.224362205412122,-8.783302741043991,-2.573034549189688,7.144767495095012,cough
cough,(157).wav,2715.821368474271,0.005505036126700612,5521.275091446893,0.15078576589595374,-494.78092661192807,56.43278983525876,-46.07575454975428,-63.946735824347996,-15.969668257986092,-18.31548421430132,-8.73568554808046,6.639228557030345,33.7004077292853,35.985142019800165,22.99353969158735,40.525725325535305,5.772791392878895,cough
cough,(158).wav,2807.28979968142,0.007667698425392933,5479.328909636922,0.1759844653179191,-414.1820919321773,61.02006916964016,-53.63230504729578,-29.60966111622776,-2.0353042443410656,-28.4228779405011,-2.8033901459187085,9.89494562730553,1.0284351544882182,-2.686716811895546,-12.79707272994421,20.381145423542456,-1.7352540478583627,cough
cough,(159).wav,2377.5163626630474,0.008550892033746461,4251.01318359375,0.1443142361111111,-432.5366401639137,88.63121917465908,-35.85001978402478,-28.79998350278641,-11.026980250194846,-9.72887507803339,-10.409672757054945,14.61770847147479,6.34404858646399,3.923348686674299,-4.084550217176564,10.409844945647663,2.6808441037478175,cough
cough,(16).wav,2005.6640858228345,0.010996874882797452,3434.858881041061,0.14063351653343023,-568.2927862823004,41.23124734817563,-14.837719759735135,14.270735053480161,-8.550837984294676,3.623380228141422,10.18037343690855,-5.940997962752875,-3.107574467383514,6.026589345188906,-3.825451229070242,-8.799609026915933,-3.100359926408939,cough
cough,(160).wav,2520.8154200772847,0.0046631666410887765,4832.889574627544,0.1544132676235465,-532.87196509145,58.28294003296792,-8.708761516307964,-5.152441530867201,-30.576474153678678,18.130926821018914,8.032252133836232,-71.77856191624615,-51.51361994563954,25.876450630409582,4.578734484208447,-3.143487665353004,-3.8176667045892696,cough
cough,(161).wav,3661.214804600017,0.011888545681264736,5877.3819939938585,0.2656334673049133,-393.391450157389,16.951604908392323,-21.18234097725154,-6.138064079980073,-45.863096973616805,13.133711735664315,-27.901956393004767,2.91461284764836,13.578463530309369,6.285262910762018,-13.176681870405584,12.690003298642713,-4.448996569455748,cough
cough,(162).wav,1317.108211216409,0.00625644609378312,2069.427948880058,0.111328125,-540.6405512493801,187.12103494174255,-12.520712134664995,-37.562385028347244,-23.934516853947727,4.100595090420798,13.105767717352872,-17.998571564150193,-20.571046686486888,12.887574190847548,-2.3614249468271766,-22.340896010228075,-3.094204334092513,cough
cough,(163).wav,2350.3537195885838,0.007097284799983821,4108.672072570448,0.15155064577312138,-431.0190086094933,72.40729000260016,-49.132334463275754,-6.4504000548529845,-21.191555206682054,5.404212504210028,-23.50101488835549,-38.695129426852,-5.714761989412822,7.167392231483742,-13.655872003724044,7.958746968012122,-5.307015086443581,cough
cough,(164).wav,2473.446163235939,0.0076199251310840104,4100.643797416908,0.1844235458815029,-477.0902148948345,102.45058575476766,-7.900296500215417,-22.69918273883791,-15.638738669189053,14.90841867887466,-1.0184689959295001,8.939403348756455,22.96164941527572,-0.3660753797680312,-10.263679141463316,19.92623751138481,11.905850853542672,cough
cough,(165).wav,1640.2837160614756,0.0045412729617812075,2917.1889112174854,0.10681222904624277,-478.42319599976634,125.29776440380861,-58.89282054438485,14.128409398189374,-12.517099963631559,1.7904695770877435,-4.197686960806649,-4.406901522762972,13.043031314436115,12.65199344591488,-5.1351003203283945,8.107350247753981,9.641763642222829,cough
cough,(166).wav,1916.222958426722,0.006934495763186462,3191.021552113439,0.11988574783236994,-483.9142480988084,119.77532647717253,-27.692364070057227,-18.386988424260657,-4.300911943540468,3.9302683954020754,-7.895021828876645,-13.907294427179322,0.2989374450417645,17.67690670800869,-14.20302340428477,0.6082130402733326,19.20027205360468,cough
cough,(167).wav,1996.354127603579,0.007548880357874664,3781.691005464234,0.14392442648121387,-495.57529937588936,128.4673130114182,-6.112725741391362,-19.886456612251212,-20.75750723558701,-14.940954406435479,-16.84609921734654,-25.58036543223433,-16.747392140036393,22.778003343773932,-9.192169093874055,10.766369453399003,6.343002625316756,cough
cough,(168).wav,1308.4075663006474,0.006059592475021134,2002.7745946983382,0.09807114794075145,-526.970211713657,176.78585913070845,-70.43515153478377,-38.21744519697273,-29.634169948933074,-20.06000680372526,23.671608156773722,-17.07801413467145,-20.176144074424236,10.881133571180015,-12.816265421682946,-8.98511282185884,8.139531873018043,cough
cough,(169).wav,3401.129533730991,0.012312217029325721,5488.601878612717,0.2545751670881503,-367.97565704169597,41.98807104217854,-24.88466674526639,-9.297360970016674,-44.78998960636513,17.963845129095212,-18.475377148158532,0.2579014107674459,14.72148324145765,2.3377853788422596,-24.35023982980616,1.0334806442751328,1.1529293239268212,cough
cough,(17).wav,2657.085855860029,0.013946264655190662,4878.204028179191,0.14812420971820808,-500.2456220489072,25.96626570919838,-13.975369561501518,1.7093505734416021,0.12437756400910305,14.321196739973168,8.450432949080227,1.536521917121754,8.145253984669814,10.275329589213271,10.837493703421995,11.705712309591078,-2.818919379341487,cough
cough,(170).wav,2166.4484185059664,0.008709145570717001,3775.778709808526,0.16135296242774566,-454.3368818914689,128.29521806885836,-31.370811732682952,-36.14788504386632,-26.205012814707853,-5.452037690043941,4.3608645476585615,-28.392279067159375,-16.88900848233103,31.534202867875134,-17.649714474320703,-4.488744223601291,4.847440053157193,cough
cough,(171).wav,2523.0581425464143,0.009899547926588662,4099.523572976878,0.19407062861271676,-427.2755379731502,106.5817445910191,-35.29588582509946,-7.009727600298181,-29.141617450225173,-4.891208169540656,-17.879353723024654,-12.695611849709557,7.08018153581312,9.761411593272445,-15.467683348083026,4.345301152805404,7.805425049501918,cough
cough,(172).wav,1836.7369705537392,0.008927412655439716,3071.1575370303467,0.13554743948699421,-448.5511331818944,126.9308287181219,-70.3497807656175,-28.77824124111189,-28.074351590701095,-25.64294215819368,-1.753089443869243,-5.275226117166219,1.0928866682075498,-0.30532124835982644,-20.828629473818925,-4.783896174899,2.3279443499982815,cough
cough,(173).wav,2155.182212283312,0.008583592402042118,3503.1285280437137,0.1658745032514451,-492.92450009491984,119.28660938075168,-9.210982871975201,-13.108228800088838,-44.41718090473637,-32.382983895998414,-27.05460168155342,24.41683502124855,13.171685918703192,13.922999400109006,6.330909972014965,1.4960541099296187,-20.21650590848015,cough
cough,(174).wav,1928.2545053188203,0.007572947748494841,3352.271636786488,0.11629278811416185,-441.74908976496675,118.32483540722018,-28.876546312939873,-33.41052487551639,-43.32553271034745,-1.5326456937368333,-2.0669440133858217,9.346295172320731,2.219339120905455,-3.227985420246978,-28.222819528300995,22.947686489891176,-7.877155148886182,cough
cough,(175).wav,2249.830857218997,0.0074943356313342925,3982.8350830078125,0.1590576171875,-436.4572118932704,119.35293122406105,-18.10931795103755,-14.793532616018775,-46.056919547082494,1.839627247042213,-18.542264526339302,-1.9497515563764296,3.5210533724608326,13.402641038014988,-7.558637346330587,10.596814832571098,3.529076732013324,cough
cough,(176).wav,1903.4599127107358,0.006714602193403878,3331.8919214709053,0.14501953125,-673.130989417154,53.98159654228068,-19.348314802468355,-12.234812283459359,-40.9941296569814,-15.821794488694838,-38.648813598612406,-1.711280070324497,-13.247515103394118,0.4464944291336581,-6.9446643307247955,-13.54002206476781,17.63921415878813,cough
cough,(177).wav,2402.0107881497006,0.020384060390289564,4055.9326171875,0.16997646545031056,-509.5475049585043,42.64879482727339,-28.560382956039156,0.24724807556446043,-38.94662547322758,-5.316040114106515,-27.80394887473885,8.540174286665248,-29.613747301337916,-12.714749955512206,-19.85141884524444,-18.449862720633945,-1.9197483332000844,cough
cough,(178).wav,2050.5470764563875,0.008663323529208372,3589.835961464724,0.1424852616947853,-610.1075244208131,45.10251599482358,-36.167971914476915,-21.578051930226447,-37.22090196063716,1.7871865045571567,-24.851481100598843,10.941227785509781,-2.621270856580896,-13.901229206782366,-24.74761510034717,-9.617830762619008,-1.742375767585377,cough
cough,(179).wav,1586.9266827435529,0.0156761578021676,2582.830810546875,0.11446416945684523,-571.6872524464402,60.56820832996067,-39.789016498355416,-36.264972778731554,-41.251579285852074,7.564450588444518,8.808428806579316,15.38322109319176,-5.922766574891897,-8.221111930308517,-19.566084021727143,-8.927728966641052,-3.946307619022216,cough
cough,(18).wav,1262.367640783274,0.008641292858312945,2298.0336106668306,0.07155050442913385,-594.6025175925515,51.6971938193776,3.05915865587143,23.19292253417888,9.520105055820844,7.422084926575832,8.096966868822546,8.491021982449725,6.393141097067872,12.239328320651353,-2.1412522526548834,4.117219620762896,13.104862613564618,cough
cough,(180).wav,1769.3986665961202,0.009448926634124175,3256.7413859284684,0.12309485639450866,-560.4434943227157,37.78824488826337,-31.949893251478866,-10.614883609869343,-32.11453974081581,0.7855856065722284,-17.74977453738505,2.107846599897117,-25.313270856603573,-3.0702833113181227,-8.071539507627367,-9.193149272459221,0.1039070453584115,cough
cough,(181).wav,1239.3875276034528,0.015242461502948595,1791.32080078125,0.09530951052295919,-549.1105616133688,38.98625564041189,-12.490389666987252,-23.742127917792807,-36.250158415146934,-10.225723812506038,-3.6051670953115242,-2.0716140741374294,4.458592266898564,-4.781490788381664,2.2711180599985155,19.783963109910378,8.539821463730112,cough
cough,(182).wav,1293.293798451182,0.009329309890965497,2020.617170164571,0.10134580713757396,-594.5740983484445,50.71108942023088,-23.687649719689997,-25.916752492431748,-22.43853684142659,-4.912285971476046,-5.457950498951918,-7.465935099874393,-6.17687659896894,-4.4046611689716055,-0.15921657338912526,14.022128647632313,19.75457111388136,cough
cough,(183).wav,2527.6282747267337,0.007238410995310984,4179.308446983381,0.1906357252528902,-630.1481527660109,31.80285429865865,-36.583927618983495,-6.5736746942552955,-26.264345894127157,4.156067274993785,-53.88377723468421,-20.410026301583354,7.508023622906328,32.64879960066005,-2.1314590936657205,-32.506442894766614,7.194023738216043,cough
cough,(184).wav,2825.45620866554,0.005975261464963451,4163.626429546311,0.2288038874246988,-628.7735152773847,22.90551655546511,-37.12048635858967,15.966696254573591,-17.70477230271487,21.85375963312574,-26.615358806352063,-23.72346096522393,-19.072956986370166,6.732431666158496,-14.336621261070333,-9.351725642123519,7.33867438407992,cough
cough,(185).wav,2003.1350669333046,0.005981030032757686,3313.8702392578125,0.15620059058779762,-596.6656387342,27.163179325787432,-40.263604185046816,-2.4040225435358558,-11.518828076983866,17.96013025454627,-19.921567773280604,-11.775862814177419,-16.469117910579786,-0.4769541946435029,-2.5174053892175143,-9.44173275628377,-5.276081111740154,cough
cough,(186).wav,1407.0314019988698,0.021166966779418043,2333.428276909722,0.0945728443287037,-540.5896263208901,63.93968774951214,-20.104393253803245,-23.601606432866035,-39.770351860046446,-3.9331355804969936,-10.750484409717876,-2.6062641305662266,-2.9862050958162896,-7.128248341901312,-9.887912029975821,-5.164746375925921,-16.569564062399575,cough
cough,(187).wav,1292.112941345884,0.006738219552710325,2027.0173725328948,0.09516059027777778,-638.0628565499823,39.77772954524308,-4.685479757462795,-8.028909418588388,-23.341631884357966,2.061097341757699,-12.612567701626554,-13.409126216487385,-3.4872852668537324,2.60887182659484,0.7804608719988843,0.12399300050842658,-0.19924010130757988,cough
cough,(188).wav,1561.701009306025,0.006983148310427723,2526.292816338512,0.1157198338150289,-652.4273624030842,32.17455070635722,-22.906167461969517,-19.31735024464853,-23.991807698109696,-4.77801487806204,-21.478329947352506,-2.8096884945444924,-0.028612576318654794,11.377713893980212,3.601994407297841,-6.062948117445549,4.020191893807846,cough
cough,(189).wav,2901.6233161230466,0.01052905092014335,5057.377703892702,0.20060738800578035,-529.4294929889376,29.657189819020516,-31.503010814734306,17.34012792649945,-37.43492630253577,9.351937500861107,-37.92424647761223,-12.043379056272459,-42.646474884521666,0.409544216665665,-8.680589575226417,-15.989970854072071,3.567511177332658,cough
cough,(19).wav,1010.2220124156704,0.005471701203581675,1475.7246808307927,0.05668429242886179,-667.3001962105644,30.5425115112539,-0.02421245710307562,1.474296734346712,1.674326037046057,8.563834038614795,9.360984031080708,-1.3647172778388559,-4.264279537851546,0.4031095920187497,7.2550351517830896,13.89332667873128,10.27305765668157,cough
cough,(190).wav,2362.77993761478,0.017088606179062025,4063.0949089326054,0.17516942771084337,-523.0821032215878,31.479051796558178,-58.47094950124358,-18.890192380336924,-30.8101474008052,17.16147012929322,-18.89452935262694,0.7519552513185389,-19.081936962391723,-1.271280434968311,-15.705099695027492,-19.144566067689457,1.885683193192984,cough
cough,(191).wav,2328.2656333918358,0.018744750260328777,4116.222008993459,0.14611532521802326,-524.5202814018444,57.41016011159495,9.370411602625955,11.546838394716575,6.599627126911435,-5.650923359529799,13.09823153697778,5.752383327437797,13.615297129082322,3.9261443627647803,-14.810614129640964,-11.794572119293834,-4.424568621991712,cough
cough,(192).wav,2322.049483832973,0.034193222720866556,4508.4742304104475,0.09659952192164178,-367.9976658754194,38.53828207108453,-40.97133229056978,-2.694476291075405,-14.606986142700341,-19.479444447012966,-6.805382833530836,-3.6961186440121097,-3.9233658391550397,21.511937445052784,-7.721459448572963,-6.477078333452664,1.1497510068481134,cough
cough,(193).wav,1641.1602505588478,0.022894049806187228,2951.577812962278,0.08757569803994082,-515.3584144153057,84.6643553822549,53.31355924998689,42.48754954462051,14.773631653443443,-1.8450641877754943,-3.661063351855877,-11.700295047248249,0.5828354086691289,5.900876075611176,-2.1496465835285097,17.339508706979924,8.41172042325188,cough
cough,(194).wav,1949.9314126290917,0.05146208430427527,3612.9222972972975,0.08848118137668919,-354.11502777554466,51.01845542140525,-37.148883196185025,-8.185687639117464,-20.59320584330832,-17.273480079076247,1.3096347649914315,12.911289061246029,10.78133622857319,9.470793294204437,-23.595115287138672,-25.82512245110473,-17.61361218578121,cough
cough,(195).wav,2467.516820163451,0.02504868931381124,4802.277705021676,0.11520897308526011,-428.9612785122876,47.418037217909465,10.235321390679053,23.72419394733344,-19.57536318998271,-14.914400219045021,-3.9214851721405006,10.656841680386863,7.868264267080102,20.736619421859963,0.07471909994122622,-0.5843053798506814,-7.212835431903041,cough
cough,(196).wav,1636.9956316385972,0.02446749803611702,3073.52245529263,0.07383489884393063,-489.78985933455914,80.3076420545128,34.795347912824,18.854757064021555,2.005166866634599,-16.154879287745683,-8.795402835269858,-11.527502664463798,3.4417008666240916,1.8936242880926233,1.2582141491822316,6.904353027929412,-3.465113531661308,cough
cough,(197).wav,1631.4168571065832,0.038368856037465204,2615.537363394147,0.08145265083092486,-450.7962389372157,48.18242576668793,-18.373741700629534,-3.9226429111881904,-20.618935616698128,-23.89022794529512,2.489271674869055,17.74992785497983,17.5097973145642,7.300322047628223,-11.4870698588604,-4.3944439599341685,-8.72764234386993,cough
cough,(198).wav,1566.5837763649322,0.016208239841785235,2903.942440257353,0.08473403033088235,-578.8338878056032,74.83683751455311,39.853203040196966,20.9037118949432,7.259016190126626,-1.8048502726523679,2.1300467884592416,-5.714539598143003,-6.5200366489012564,-13.70565818654443,-22.265368674538742,-18.797700303114645,-23.63448080795592,cough
cough,(199).wav,726.8526497130888,0.028533682993638978,1023.0382582720588,0.047730290032679736,-505.03148558780225,163.24050869865644,-0.07782809565234776,-12.186734263452678,-9.828966669633171,-24.837996854687177,-21.345371752593167,-13.816793333431292,-0.41041340651189606,6.310716067065618,-4.722566362899475,-10.34756558200226,-8.1268863683634,cough
cough,(2).wav,2692.124030950445,0.025891255290600285,3836.208594878974,0.25612186145231214,-512.1625522538129,12.853012113038618,-73.58912732012283,57.07105040547376,33.97786948793809,19.67494225082255,2.1899651304720904,-12.024765031818772,-3.2054943740573085,28.572486956912286,8.218028764958115,9.195432289902968,13.567700655429778,cough
cough,(20).wav,1661.7497727971706,0.023709742972660656,2904.0123248922414,0.09521484375,-443.72296926671436,60.91608643986424,-13.980629652450828,4.353434144475944,-12.200539291575268,-3.341736837092556,6.299976356664039,-5.997199476851727,-0.09872496937234632,-2.4635543831016276,-10.690216485782003,11.771579834546559,5.164622719037394,cough
cough,(200).wav,1287.277967796156,0.02013175063213409,2437.7328508851156,0.062183887283237,-462.1363979309213,124.83489799765509,-13.20575736020336,-27.376867288609127,-6.955726401563765,-9.89751297355212,2.7500982759885524,5.911009853100464,11.813117040068601,9.00608849150461,-10.74957577352746,-4.502055167656073,0.48037143553622,cough
cough,(201).wav,2083.5743910476763,0.018443624306532617,3579.3182373046875,0.12878708612351192,-508.91283558205294,24.548705905133765,14.111405675143894,42.086097156151006,20.853161745891654,-3.947387585134268,-1.6594945486774888,-2.729584668978165,-6.147524546040591,-8.316654795737396,-18.572274182469954,-9.563226418310004,-2.470086113529151,cough
cough,(202).wav,2421.165651680516,0.02284372660873051,4842.419080789378,0.09396732749277456,-413.0977241520339,34.719226393842696,1.8070429200296085,45.65488455308431,-1.2731795700048592,-17.37543367316153,-16.454773865655497,-7.918175812667143,-8.908429348999686,-4.437756521311632,-17.28296158135897,-0.45806452492221994,-6.942248772215631,cough
cough,(203).wav,1773.431147346963,0.0170531298260202,3758.3356071920957,0.06718175551470588,-535.5801234509445,54.34910934505868,31.364148479513332,26.06804903498872,20.5510570191437,-1.5720141806485937,-0.02980688815051359,-12.647809097879476,-4.035108683773039,-8.710074804137337,-17.484531168966086,-5.478522919177876,-9.366622918827234,cough
cough,(204).wav,2789.162305907848,0.02754212965952508,5343.682502297794,0.15735421772875818,-347.27145964276764,37.79666706009814,-47.107833235738724,3.13633308186534,-13.5813873482422,-17.993480372347104,-8.867372117473757,-10.144783672531515,-6.566774263690568,-0.2972321106120672,-14.519924330908738,-7.014335586129843,-7.065493758950628,cough
cough,(205).wav,2183.2983013111693,0.034513527245101525,4362.838551074783,0.08580202312138728,-439.5759237558358,42.081429117505316,14.743608844608683,20.22124213387033,-16.03860614222984,-10.228713413276008,11.908923301891292,13.99548760874448,6.62850270826811,13.088968877020974,-16.352486909713914,-9.746549171353244,-18.285857418583554,cough
cough,(206).wav,2954.6079744119966,0.02614512842680635,6098.064201108871,0.14317666330645162,-339.24905620655454,52.927195699116794,-29.608425554019743,-7.061402301072566,1.797166422907604,-22.896146468809963,-8.302874101318038,5.080631655304653,9.400024094896711,10.471181090162458,-14.032602671366657,-11.735002492185627,-10.201731345113158,cough
cough,(207).wav,1677.864883085053,0.006776307949446001,3092.4559127452762,0.1032005132630814,-495.34374553622945,119.13163906265368,-29.470008560576343,-20.046746734435747,-36.21281649486474,-63.72392487972125,-6.4198589684629965,16.57075076634466,1.3649557023389267,3.0133445625347,-21.792558076501866,-19.472074076621983,-10.008612473870791,cough
cough,(208).wav,1526.8187034655944,0.0057734893179373584,2678.643340182442,0.10021055364884393,-494.185229287326,142.76082078832272,-35.67610897228406,-18.877069629719742,-28.516377175146445,-35.79575166311229,2.5468016919448617,16.71133654747704,-19.25900303578186,3.1517065960561217,6.252523656631588,2.773873448990752,14.557352432091637,cough
cough,(209).wav,2434.4197214570954,0.008125000000065443,4460.982658959538,0.1683215543713873,-451.24742286851966,77.34683779457269,-51.668595698815714,-25.843382425749972,-31.715360132817704,-32.0277248166272,20.02453389167242,-4.529046232391384,-11.181763362802442,10.427069184527195,7.35046694550489,-3.41598520047826,-15.545205988389725,cough
cough,(21).wav,2367.8763045389064,0.01981050228853337,4522.2418212890625,0.13627522786458332,-478.414632274441,44.8315212326379,-25.215385772644215,-19.489032823216295,-14.906333218312454,18.643322328906006,7.326685451081971,-12.177990936554712,-9.647446634255925,1.84305107906464,8.640255951821375,-3.115067752561265,-5.520993608942599,cough
cough,(210).wav,2192.387666602831,0.009232697914441772,4064.6099112626443,0.13926740877890173,-415.29537997630086,97.36733861135914,-55.764116833862346,-24.62825666229817,-16.146785226517974,-41.94980278557174,-0.6327718334414703,8.487646291352409,-19.85719173095321,8.360230962594315,-11.87964093667293,-3.7561387530660744,-2.039298401763853,cough
cough,(211).wav,2499.3329181729423,0.0072670126244097745,4595.036183616329,0.1591627528901734,-442.9510905146721,79.1426655835762,-24.57452675690375,4.948657016187895,-2.0742902425270837,-42.579994692053674,-15.027050627362138,-7.007103912809103,-11.02097490997192,19.338938506477998,-7.647653415143014,-18.296530962728177,-7.061574129960148,cough
cough,(212).wav,2435.489740035007,0.013071040203580861,4147.133111678107,0.163918555816474,-395.2466404103057,59.500717786834564,-77.84213556043827,-29.908802903717536,-37.9108725505197,-37.373573263962136,-8.892176562478651,-2.380980808605969,-2.129091593723404,13.557477907482621,13.837113114020092,7.87856099186609,5.143412171751269,cough
cough,(213).wav,2211.263668371889,0.012355512340003249,4186.15426300578,0.15208408598265896,-402.94995750770664,114.25571257944472,-39.45439246958705,0.06032013290313367,-25.241477875552246,-33.37636456416767,5.180339801991849,-7.157742103435887,-4.26291115469652,18.149969465532656,-12.911813067428328,-22.0336821985713,5.878864099331923,cough
